time,加油,轉播,球員,教練,裁判,戰術,球隊,POSITIVE,NEGATIVE,Heat,Segment
00:01:13,0.2,0.0,0.2,0.0,0.0,0.3,0.2,0.3,0.0,1.2,0
00:01:14,0.55,0.0,0.47500000000000003,0.0,0.0,0.525,0.47500000000000003,0.525,0.0,2.5500000000000003,0
00:01:15,0.8999999999999999,0.0,0.75,0.0,0.0,0.75,0.75,0.75,0.0,3.9,0
00:01:16,0.8214285714285714,0.0,0.6857142857142857,0.0,0.0,0.6857142857142857,0.6857142857142857,0.6642857142857143,0.0,3.542857142857143,0
00:01:17,0.7428571428571428,0.0,0.6214285714285714,0.0,0.0,0.6214285714285714,0.6214285714285714,0.5785714285714285,0.0,3.185714285714286,0
00:01:18,0.6642857142857143,0.0,0.5571428571428572,0.0,0.0,0.5571428571428572,0.5571428571428572,0.4928571428571429,0.0,2.8285714285714287,0
00:01:19,0.5857142857142856,0.0,0.4928571428571428,0.0,0.0,0.4928571428571428,0.4928571428571428,0.40714285714285714,0.0,2.471428571428571,0
00:01:20,0.5071428571428571,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.42857142857142855,0.3214285714285714,0.0,2.1142857142857143,0
00:01:21,0.4285714285714286,0.0,0.3642857142857142,0.0,0.0,0.3642857142857142,0.3642857142857142,0.23571428571428577,0.0,1.7571428571428571,0
00:01:22,0.35,0.0,0.3,0.0,0.0,0.3,0.3,0.15,0.0,1.4,0
00:01:23,0.36666666666666664,0.0,0.3,0.0,0.0,0.31666666666666665,0.3,0.15,0.0,1.4333333333333331,0
00:01:24,0.38333333333333336,0.0,0.3,0.0,0.0,0.3333333333333333,0.3,0.15,0.0,1.4666666666666666,0
00:01:25,0.4,0.0,0.3,0.0,0.0,0.35,0.3,0.15,0.0,1.4999999999999998,0
00:01:26,0.39285714285714285,0.0,0.29285714285714287,0.0,0.0,0.35714285714285715,0.29285714285714287,0.15,0.0,1.4857142857142858,0
00:01:27,0.38571428571428573,0.0,0.2857142857142857,0.0,0.0,0.36428571428571427,0.2857142857142857,0.15,0.0,1.4714285714285715,0
00:01:28,0.37857142857142856,0.0,0.2785714285714286,0.0,0.0,0.37142857142857144,0.2785714285714286,0.15,0.0,1.4571428571428569,0
00:01:29,0.37142857142857144,0.0,0.2714285714285714,0.0,0.0,0.37857142857142856,0.2714285714285714,0.15,0.0,1.4428571428571426,0
00:01:30,0.36428571428571427,0.0,0.2642857142857143,0.0,0.0,0.38571428571428573,0.2642857142857143,0.15,0.0,1.4285714285714284,0
00:01:31,0.3571428571428571,0.0,0.2571428571428571,0.0,0.0,0.3928571428571429,0.2571428571428571,0.15,0.0,1.4142857142857141,0
00:01:32,0.35,0.0,0.25,0.0,0.0,0.4,0.25,0.15,0.0,1.4,0
00:01:33,0.35,0.0,0.25,0.0,0.0,0.40454545454545454,0.25,0.14545454545454545,0.0,1.4,0
00:01:34,0.35,0.0,0.25,0.0,0.0,0.4090909090909091,0.25,0.1409090909090909,0.0,1.4,0
00:01:35,0.35,0.0,0.25,0.0,0.0,0.41363636363636364,0.25,0.13636363636363635,0.0,1.4,0
00:01:36,0.35,0.0,0.25,0.0,0.0,0.4181818181818182,0.25,0.1318181818181818,0.0,1.4,0
00:01:37,0.35,0.0,0.25,0.0,0.0,0.42272727272727273,0.25,0.12727272727272726,0.0,1.4,0
00:01:38,0.35,0.0,0.25,0.0,0.0,0.4272727272727273,0.25,0.12272727272727273,0.0,1.4000000000000001,0
00:01:39,0.35,0.0,0.25,0.0,0.0,0.4318181818181818,0.25,0.1181818181818182,0.0,1.4,0
00:01:40,0.35,0.0,0.25,0.0,0.0,0.4363636363636364,0.25,0.11363636363636365,0.0,1.4,0
00:01:41,0.35,0.0,0.25,0.0,0.0,0.4409090909090909,0.25,0.1090909090909091,0.0,1.4000000000000001,0
00:01:42,0.35,0.0,0.25,0.0,0.0,0.44545454545454544,0.25,0.10454545454545455,0.0,1.4,0
00:01:43,0.35,0.0,0.25,0.0,0.0,0.45,0.25,0.1,0.0,1.4000000000000001,0
00:01:44,0.35,0.0,0.245,0.0,0.0,0.455,0.25,0.1,0.0,1.4000000000000001,0
00:01:45,0.35,0.0,0.24,0.0,0.0,0.46,0.25,0.1,0.0,1.4000000000000001,0
00:01:46,0.35,0.0,0.23500000000000001,0.0,0.0,0.465,0.25,0.1,0.0,1.4000000000000001,0
00:01:47,0.35,0.0,0.23,0.0,0.0,0.47000000000000003,0.25,0.1,0.0,1.4000000000000001,0
00:01:48,0.35,0.0,0.225,0.0,0.0,0.475,0.25,0.1,0.0,1.4,0
00:01:49,0.35,0.0,0.22,0.0,0.0,0.48,0.25,0.1,0.0,1.4,0
00:01:50,0.35,0.0,0.215,0.0,0.0,0.485,0.25,0.1,0.0,1.4,0
00:01:51,0.35,0.0,0.21000000000000002,0.0,0.0,0.49,0.25,0.1,0.0,1.4000000000000001,0
00:01:52,0.35,0.0,0.20500000000000002,0.0,0.0,0.495,0.25,0.1,0.0,1.4,0
00:01:53,0.35,0.0,0.2,0.0,0.0,0.5,0.25,0.1,0.0,1.4000000000000001,0
00:01:54,0.35,0.0,0.2,0.0,0.0071428571428571435,0.5,0.25,0.09285714285714286,0.0,1.4,0
00:01:55,0.35,0.0,0.2,0.0,0.014285714285714287,0.5,0.25,0.08571428571428572,0.0,1.4,0
00:01:56,0.35,0.0,0.2,0.0,0.02142857142857143,0.5,0.25,0.07857142857142857,0.0,1.4000000000000001,0
00:01:57,0.35,0.0,0.2,0.0,0.028571428571428574,0.5,0.25,0.07142857142857142,0.0,1.4000000000000001,0
00:01:58,0.35,0.0,0.2,0.0,0.03571428571428572,0.5,0.25,0.06428571428571428,0.0,1.4000000000000001,0
00:01:59,0.35,0.0,0.2,0.0,0.04285714285714286,0.5,0.25,0.05714285714285715,0.0,1.4000000000000001,0
00:02:00,0.35,0.0,0.2,0.0,0.05,0.5,0.25,0.05,0.0,1.4000000000000001,0
00:02:01,0.4333333333333333,0.0,0.25,0.0,0.06666666666666667,0.6833333333333333,0.3,0.06666666666666667,0.0,1.8,0
00:02:02,0.5166666666666666,0.0,0.3,0.0,0.08333333333333334,0.8666666666666667,0.35000000000000003,0.08333333333333334,0.0,2.2,0
00:02:03,0.6,0.0,0.35,0.0,0.1,1.05,0.4,0.1,0.0,2.6,0
00:02:04,0.5166666666666666,0.0,0.3,0.0,0.08333333333333334,0.85,0.33333333333333337,0.08333333333333334,0.0,2.166666666666667,0
00:02:05,0.43333333333333335,0.0,0.25,0.0,0.06666666666666668,0.6499999999999999,0.2666666666666667,0.06666666666666668,0.0,1.7333333333333332,0
00:02:06,0.35,0.0,0.2,0.0,0.05,0.45,0.2,0.05,0.0,1.3,0
00:02:07,0.35,0.0,0.2,0.0,0.05,0.4625,0.2,0.037500000000000006,0.0,1.3,0
00:02:08,0.35,0.0,0.2,0.0,0.05,0.475,0.2,0.025,0.0,1.3,0
00:02:09,0.35,0.0,0.2,0.0,0.05,0.4875,0.2,0.012499999999999997,0.0,1.3,0
00:02:10,0.35,0.0,0.2,0.0,0.05,0.5,0.2,0.0,0.0,1.3,0
00:02:11,0.35,0.0,0.2,0.0,0.05,0.51,0.2,0.0,0.0,1.31,0
00:02:12,0.35,0.0,0.2,0.0,0.05,0.52,0.2,0.0,0.0,1.32,0
00:02:13,0.35,0.0,0.2,0.0,0.05,0.53,0.2,0.0,0.0,1.33,0
00:02:14,0.35,0.0,0.2,0.0,0.05,0.54,0.2,0.0,0.0,1.34,0
00:02:15,0.35,0.0,0.2,0.0,0.05,0.55,0.2,0.0,0.0,1.35,0
00:02:16,0.35,0.0,0.2,0.0,0.05,0.55,0.2,0.0,0.0,1.35,0
00:02:17,0.35,0.0,0.2,0.0,0.05,0.55,0.2,0.0,0.0,1.35,0
00:02:18,0.3,0.0,0.15,0.0,0.05,0.6,0.15,0.0,0.0,1.2499999999999998,0
00:02:19,0.3,0.0,0.15,0.0,0.05,0.5833333333333334,0.15,0.0,0.0,1.2333333333333332,0
00:02:20,0.3,0.0,0.15,0.0,0.05,0.5666666666666667,0.15,0.0,0.0,1.2166666666666666,0
00:02:21,0.3,0.0,0.15,0.0,0.05,0.55,0.15,0.0,0.0,1.2,0
00:02:22,0.2875,0.0,0.15,0.0,0.05,0.5625,0.1375,0.0,0.0,1.1875,0
00:02:23,0.275,0.0,0.15,0.0,0.05,0.575,0.125,0.0,0.0,1.175,0
00:02:24,0.2625,0.0,0.15,0.0,0.05,0.5875,0.1125,0.0,0.0,1.1625,0
00:02:25,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.0,0.0,1.1500000000000001,0
00:02:26,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.008333333333333333,0.0,1.1583333333333334,0
00:02:27,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.016666666666666666,0.0,1.1666666666666667,0
00:02:28,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.025,0.0,1.175,0
00:02:29,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.03333333333333333,0.0,1.1833333333333336,0
00:02:30,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.041666666666666664,0.0,1.1916666666666669,0
00:02:31,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.05,0.0,1.2000000000000002,0
00:02:32,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.05,0.0,1.2000000000000002,0
00:02:33,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.05,0.0,1.2000000000000002,0
00:02:34,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.05,0.0,1.2000000000000002,0
00:02:35,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.05,0.0,1.2000000000000002,0
00:02:36,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.05,0.0,1.2000000000000002,0
00:02:37,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.05,0.0,1.2000000000000002,0
00:02:38,0.25,0.0,0.15,0.0,0.05,0.6,0.1,0.05,0.0,1.2000000000000002,0
00:02:39,0.2,0.0,0.15,0.0,0.05,0.6,0.1,0.1,0.0,1.2000000000000002,0
00:02:40,0.2,0.0,0.15,0.0,0.05,0.6,0.1,0.1,0.0,1.2000000000000002,0
00:02:41,0.2,0.0,0.15,0.0,0.05,0.6,0.1,0.1,0.0,1.2000000000000002,0
00:02:42,0.2,0.0,0.15,0.0,0.05,0.6,0.1,0.1,0.0,1.2000000000000002,0
00:02:43,0.2,0.0,0.15,0.0,0.05,0.6,0.1,0.1,0.0,1.2000000000000002,0
00:02:44,0.2,0.0,0.15,0.0,0.05,0.6,0.1,0.1,0.0,1.2000000000000002,0
00:02:45,0.2,0.0,0.15,0.0,0.05,0.6,0.1,0.1,0.0,1.2000000000000002,0
00:02:46,0.2,0.0,0.15,0.0,0.05,0.6,0.1,0.1,0.0,1.2000000000000002,0
00:02:47,0.2,0.0,0.15,0.0,0.05,0.6,0.1,0.1,0.0,1.2000000000000002,0
00:02:48,0.15,0.0,0.1,0.0,0.05,0.6,0.05,0.15,0.0,1.0999999999999999,0
00:02:49,0.15454545454545454,0.0,0.10454545454545455,0.0,0.05,0.5954545454545455,0.05454545454545455,0.15,0.0,1.1090909090909091,0
00:02:50,0.1590909090909091,0.0,0.1090909090909091,0.0,0.05,0.5909090909090909,0.0590909090909091,0.15,0.0,1.1181818181818182,0
00:02:51,0.16363636363636364,0.0,0.11363636363636365,0.0,0.05,0.5863636363636363,0.06363636363636364,0.15,0.0,1.1272727272727272,0
00:02:52,0.16818181818181818,0.0,0.11818181818181818,0.0,0.05,0.5818181818181818,0.06818181818181819,0.15,0.0,1.1363636363636365,0
00:02:53,0.17272727272727273,0.0,0.12272727272727273,0.0,0.05,0.5772727272727273,0.07272727272727274,0.15,0.0,1.1454545454545455,0
00:02:54,0.17727272727272728,0.0,0.12727272727272726,0.0,0.05,0.5727272727272728,0.07727272727272727,0.15,0.0,1.1545454545454543,0
00:02:55,0.18181818181818182,0.0,0.1318181818181818,0.0,0.05,0.5681818181818182,0.08181818181818182,0.15,0.0,1.1636363636363636,0
00:02:56,0.18636363636363637,0.0,0.13636363636363635,0.0,0.05,0.5636363636363637,0.08636363636363636,0.15,0.0,1.1727272727272728,0
00:02:57,0.19090909090909092,0.0,0.1409090909090909,0.0,0.05,0.5590909090909091,0.09090909090909091,0.15,0.0,1.1818181818181817,0
00:02:58,0.19545454545454546,0.0,0.14545454545454545,0.0,0.05,0.5545454545454546,0.09545454545454546,0.15,0.0,1.190909090909091,0
00:02:59,0.2,0.0,0.15,0.0,0.05,0.55,0.1,0.15,0.0,1.2,0
00:03:00,0.1875,0.0,0.15,0.0,0.05,0.5375000000000001,0.1,0.1625,0.0,1.1875000000000002,0
00:03:01,0.175,0.0,0.15,0.0,0.05,0.525,0.1,0.175,0.0,1.1749999999999998,0
00:03:02,0.1625,0.0,0.15,0.0,0.05,0.5125,0.1,0.1875,0.0,1.1625,0
00:03:03,0.15,0.0,0.15,0.0,0.05,0.5,0.1,0.2,0.0,1.15,0
00:03:04,0.15,0.0125,0.15,0.0,0.05,0.4875,0.1,0.2,0.0,1.15,0
00:03:05,0.15,0.025,0.15,0.0,0.05,0.475,0.1,0.2,0.0,1.15,0
00:03:06,0.15,0.037500000000000006,0.15,0.0,0.05,0.4625,0.1,0.2,0.0,1.1500000000000001,0
00:03:07,0.15,0.05,0.15,0.0,0.05,0.45,0.1,0.2,0.0,1.15,0
00:03:08,0.15625,0.05,0.15625,0.0,0.05,0.44375000000000003,0.10625000000000001,0.2,0.0,1.1624999999999999,0
00:03:09,0.1625,0.05,0.1625,0.0,0.05,0.4375,0.1125,0.2,0.0,1.175,0
00:03:10,0.16875,0.05,0.16875,0.0,0.05,0.43125,0.11875,0.2,0.0,1.1875,0
00:03:11,0.175,0.05,0.175,0.0,0.05,0.42500000000000004,0.125,0.2,0.0,1.2,0
00:03:12,0.18125000000000002,0.05,0.18125000000000002,0.0,0.05,0.41875,0.13125,0.2,0.0,1.2125000000000001,0
00:03:13,0.1875,0.05,0.1875,0.0,0.05,0.41250000000000003,0.1375,0.2,0.0,1.2249999999999999,0
00:03:14,0.19375,0.05,0.19375,0.0,0.05,0.40625,0.14375,0.2,0.0,1.2375,0
00:03:15,0.2,0.05,0.2,0.0,0.05,0.4,0.15,0.2,0.0,1.25,0
00:03:16,0.2,0.05,0.2,0.0,0.05,0.3961538461538462,0.15,0.20384615384615384,0.0,1.25,0
00:03:17,0.2,0.05,0.2,0.0,0.05,0.3923076923076923,0.15,0.2076923076923077,0.0,1.2499999999999998,0
00:03:18,0.2,0.05,0.2,0.0,0.05,0.38846153846153847,0.15,0.21153846153846154,0.0,1.2499999999999998,0
00:03:19,0.2,0.05,0.2,0.0,0.05,0.38461538461538464,0.15,0.2153846153846154,0.0,1.25,0
00:03:20,0.2,0.05,0.2,0.0,0.05,0.38076923076923075,0.15,0.21923076923076923,0.0,1.25,0
00:03:21,0.2,0.05,0.2,0.0,0.05,0.3769230769230769,0.15,0.2230769230769231,0.0,1.25,0
00:03:22,0.2,0.05,0.2,0.0,0.05,0.3730769230769231,0.15,0.22692307692307692,0.0,1.25,0
00:03:23,0.2,0.05,0.2,0.0,0.05,0.36923076923076925,0.15,0.23076923076923078,0.0,1.25,0
00:03:24,0.2,0.05,0.2,0.0,0.05,0.36538461538461536,0.15,0.23461538461538461,0.0,1.25,0
00:03:25,0.2,0.05,0.2,0.0,0.05,0.36153846153846153,0.15,0.23846153846153847,0.0,1.25,0
00:03:26,0.2,0.05,0.2,0.0,0.05,0.3576923076923077,0.15,0.2423076923076923,0.0,1.25,0
00:03:27,0.2,0.05,0.2,0.0,0.05,0.3538461538461538,0.15,0.24615384615384617,0.0,1.25,0
00:03:28,0.2,0.05,0.2,0.0,0.05,0.35,0.15,0.25,0.0,1.25,0
00:03:29,0.25,0.08000000000000002,0.24000000000000002,0.0,0.04,0.42,0.18,0.3,0.0,1.51,0
00:03:30,0.30000000000000004,0.11000000000000001,0.28,0.0,0.030000000000000002,0.49,0.21,0.35,0.0,1.77,0
00:03:31,0.35000000000000003,0.14,0.32,0.0,0.020000000000000004,0.5599999999999999,0.24,0.4,0.0,2.0300000000000002,0
00:03:32,0.4,0.17000000000000004,0.36,0.0,0.010000000000000002,0.6299999999999999,0.27,0.45,0.0,2.29,0
00:03:33,0.45,0.2,0.4,0.0,0.0,0.7,0.3,0.5,0.0,2.55,0
00:03:34,0.4166666666666667,0.18333333333333335,0.35833333333333334,0.0,0.0,0.6416666666666666,0.27499999999999997,0.4666666666666667,0.0,2.341666666666667,0
00:03:35,0.38333333333333336,0.16666666666666669,0.3166666666666667,0.0,0.0,0.5833333333333333,0.25,0.43333333333333335,0.0,2.1333333333333333,0
00:03:36,0.35,0.15000000000000002,0.275,0.0,0.0,0.5249999999999999,0.22499999999999998,0.4,0.0,1.9249999999999998,0
00:03:37,0.31666666666666665,0.13333333333333336,0.23333333333333336,0.0,0.0,0.4666666666666667,0.2,0.3666666666666667,0.0,1.7166666666666666,0
00:03:38,0.2833333333333333,0.11666666666666668,0.1916666666666667,0.0,0.0,0.4083333333333333,0.175,0.33333333333333337,0.0,1.5083333333333333,0
00:03:39,0.25,0.1,0.15,0.0,0.0,0.35,0.15,0.3,0.0,1.3,0
00:03:40,0.24375,0.1,0.15625,0.0,0.0,0.35,0.15,0.3,0.0,1.3,0
00:03:41,0.2375,0.1,0.1625,0.0,0.0,0.35,0.15,0.3,0.0,1.3,0
00:03:42,0.23125,0.1,0.16875,0.0,0.0,0.35,0.15,0.3,0.0,1.3,0
00:03:43,0.225,0.1,0.175,0.0,0.0,0.35,0.15,0.3,0.0,1.3,0
00:03:44,0.21875,0.1,0.18125000000000002,0.0,0.0,0.35,0.15,0.3,0.0,1.3,0
00:03:45,0.21250000000000002,0.1,0.1875,0.0,0.0,0.35,0.15,0.3,0.0,1.3,0
00:03:46,0.20625000000000002,0.1,0.19375,0.0,0.0,0.35,0.15,0.3,0.0,1.3,0
00:03:47,0.2,0.1,0.2,0.0,0.0,0.35,0.15,0.3,0.0,1.3,0
00:03:48,0.2,0.1,0.2,0.0,0.0,0.33999999999999997,0.15,0.31,0.0,1.3,0
00:03:49,0.2,0.1,0.2,0.0,0.0,0.32999999999999996,0.15,0.32,0.0,1.3,0
00:03:50,0.2,0.1,0.2,0.0,0.0,0.32,0.15,0.32999999999999996,0.0,1.3,0
00:03:51,0.2,0.1,0.2,0.0,0.0,0.31,0.15,0.33999999999999997,0.0,1.3,0
00:03:52,0.2,0.1,0.2,0.0,0.0,0.3,0.15,0.35,0.0,1.3,0
00:03:53,0.2,0.1,0.2,0.0,0.0,0.29444444444444445,0.15,0.35,0.005555555555555556,1.3,0
00:03:54,0.2,0.1,0.2,0.0,0.0,0.28888888888888886,0.15,0.35,0.011111111111111112,1.2999999999999998,0
00:03:55,0.2,0.1,0.2,0.0,0.0,0.2833333333333333,0.15,0.35,0.016666666666666666,1.2999999999999998,0
00:03:56,0.2,0.1,0.2,0.0,0.0,0.2777777777777778,0.15,0.35,0.022222222222222223,1.2999999999999998,0
00:03:57,0.2,0.1,0.2,0.0,0.0,0.2722222222222222,0.15,0.35,0.02777777777777778,1.2999999999999998,0
00:03:58,0.2,0.1,0.2,0.0,0.0,0.26666666666666666,0.15,0.35,0.03333333333333333,1.3,0
00:03:59,0.2,0.1,0.2,0.0,0.0,0.2611111111111111,0.15,0.35,0.03888888888888889,1.3,0
00:04:00,0.2,0.1,0.2,0.0,0.0,0.25555555555555554,0.15,0.35,0.044444444444444446,1.3,0
00:04:01,0.2,0.1,0.2,0.0,0.0,0.25,0.15,0.35,0.05,1.3,0
00:04:02,0.2,0.1,0.2,0.0,0.0,0.2,0.15,0.4,0.05,1.3,0
00:04:03,0.2,0.1,0.20833333333333334,0.0,0.0,0.19166666666666668,0.15,0.4,0.05,1.3,0
00:04:04,0.2,0.1,0.21666666666666667,0.0,0.0,0.18333333333333335,0.15,0.4,0.05,1.3,0
00:04:05,0.2,0.1,0.225,0.0,0.0,0.175,0.15,0.4,0.05,1.3,0
00:04:06,0.2,0.1,0.23333333333333334,0.0,0.0,0.16666666666666666,0.15,0.4,0.05,1.3,0
00:04:07,0.2,0.1,0.24166666666666667,0.0,0.0,0.15833333333333333,0.15,0.4,0.05,1.3,0
00:04:08,0.2,0.1,0.25,0.0,0.0,0.15,0.15,0.4,0.05,1.3,0
00:04:09,0.2,0.1,0.25,0.0,0.0,0.2,0.15,0.4,0.05,1.35,0
00:04:10,0.2,0.1,0.25,0.0,0.0,0.15,0.15,0.45,0.05,1.35,0
00:04:11,0.2,0.1,0.275,0.0,0.0,0.15,0.15,0.42500000000000004,0.05,1.3500000000000003,0
00:04:12,0.2,0.1,0.3,0.0,0.0,0.15,0.15,0.4,0.05,1.3500000000000003,0
00:04:13,0.2,0.1,0.3,0.0,0.0,0.14583333333333331,0.15,0.4041666666666667,0.05,1.35,0
00:04:14,0.2,0.1,0.3,0.0,0.0,0.14166666666666666,0.15,0.4083333333333333,0.05,1.35,0
00:04:15,0.2,0.1,0.3,0.0,0.0,0.1375,0.15,0.41250000000000003,0.05,1.35,0
00:04:16,0.2,0.1,0.3,0.0,0.0,0.13333333333333333,0.15,0.4166666666666667,0.05,1.35,0
00:04:17,0.2,0.1,0.3,0.0,0.0,0.12916666666666665,0.15,0.42083333333333334,0.05,1.35,0
00:04:18,0.2,0.1,0.3,0.0,0.0,0.125,0.15,0.42500000000000004,0.05,1.3500000000000003,0
00:04:19,0.2,0.1,0.3,0.0,0.0,0.12083333333333333,0.15,0.4291666666666667,0.05,1.3500000000000003,0
00:04:20,0.2,0.1,0.3,0.0,0.0,0.11666666666666667,0.15,0.43333333333333335,0.05,1.3500000000000003,0
00:04:21,0.2,0.1,0.3,0.0,0.0,0.1125,0.15,0.4375,0.05,1.3500000000000003,0
00:04:22,0.2,0.1,0.3,0.0,0.0,0.10833333333333334,0.15,0.44166666666666665,0.05,1.3500000000000003,0
00:04:23,0.2,0.1,0.3,0.0,0.0,0.10416666666666667,0.15,0.44583333333333336,0.05,1.35,0
00:04:24,0.2,0.1,0.3,0.0,0.0,0.1,0.15,0.45,0.05,1.35,0
00:04:25,0.2,0.1,0.31666666666666665,0.0,0.0,0.1,0.15,0.43333333333333335,0.05,1.35,0
00:04:26,0.2,0.1,0.3333333333333333,0.0,0.0,0.1,0.15,0.4166666666666667,0.05,1.35,0
00:04:27,0.2,0.1,0.35,0.0,0.0,0.1,0.15,0.4,0.05,1.35,0
00:04:28,0.2,0.1,0.3416666666666667,0.0,0.0,0.1,0.14166666666666666,0.4,0.05,1.3333333333333333,0
00:04:29,0.2,0.1,0.3333333333333333,0.0,0.0,0.1,0.13333333333333333,0.4,0.05,1.3166666666666667,0
00:04:30,0.2,0.1,0.32499999999999996,0.0,0.0,0.1,0.125,0.4,0.05,1.3,0
00:04:31,0.2,0.1,0.31666666666666665,0.0,0.0,0.1,0.11666666666666667,0.4,0.05,1.2833333333333334,0
00:04:32,0.2,0.1,0.30833333333333335,0.0,0.0,0.1,0.10833333333333334,0.4,0.05,1.2666666666666668,0
00:04:33,0.2,0.1,0.3,0.0,0.0,0.1,0.1,0.4,0.05,1.2500000000000002,0
00:04:34,0.30000000000000004,0.15000000000000002,0.44999999999999996,0.0,0.0,0.15000000000000002,0.125,0.6000000000000001,0.07500000000000001,1.85,0
00:04:35,0.4,0.2,0.6,0.0,0.0,0.2,0.15000000000000002,0.8,0.1,2.4500000000000006,0
00:04:36,0.39473684210526316,0.19736842105263158,0.5921052631578947,0.0,0.0,0.1986842105263158,0.1473684210526316,0.7881578947368422,0.09868421052631579,2.417105263157895,0
00:04:37,0.38947368421052636,0.19473684210526318,0.5842105263157894,0.0,0.0,0.19736842105263158,0.1447368421052632,0.7763157894736843,0.09736842105263159,2.38421052631579,0
00:04:38,0.3842105263157895,0.19210526315789475,0.5763157894736842,0.0,0.0,0.19605263157894737,0.14210526315789476,0.7644736842105263,0.09605263157894738,2.3513157894736842,0
00:04:39,0.37894736842105264,0.18947368421052632,0.5684210526315789,0.0,0.0,0.19473684210526318,0.13947368421052633,0.7526315789473684,0.09473684210526316,2.318421052631579,0
00:04:40,0.37368421052631584,0.18684210526315792,0.5605263157894737,0.0,0.0,0.19342105263157897,0.1368421052631579,0.7407894736842106,0.09342105263157896,2.2855263157894736,0
00:04:41,0.368421052631579,0.1842105263157895,0.5526315789473684,0.0,0.0,0.19210526315789475,0.1342105263157895,0.7289473684210527,0.09210526315789475,2.2526315789473683,0
00:04:42,0.3631578947368421,0.18157894736842106,0.5447368421052632,0.0,0.0,0.19078947368421054,0.13157894736842107,0.7171052631578948,0.09078947368421053,2.2197368421052635,0
00:04:43,0.35789473684210527,0.17894736842105263,0.5368421052631579,0.0,0.0,0.18947368421052632,0.12894736842105264,0.7052631578947368,0.08947368421052632,2.1868421052631577,0
00:04:44,0.35263157894736846,0.17631578947368423,0.5289473684210526,0.0,0.0,0.1881578947368421,0.12631578947368421,0.6934210526315789,0.08815789473684212,2.153947368421053,0
00:04:45,0.3473684210526316,0.1736842105263158,0.5210526315789473,0.0,0.0,0.1868421052631579,0.12368421052631581,0.6815789473684211,0.0868421052631579,2.121052631578948,0
00:04:46,0.34210526315789475,0.17105263157894737,0.513157894736842,0.0,0.0,0.18552631578947368,0.12105263157894738,0.6697368421052632,0.08552631578947369,2.088157894736842,0
00:04:47,0.33684210526315794,0.16842105263157897,0.5052631578947369,0.0,0.0,0.1842105263157895,0.11842105263157897,0.6578947368421053,0.08421052631578949,2.055263157894737,0
00:04:48,0.3315789473684211,0.16578947368421054,0.49736842105263157,0.0,0.0,0.18289473684210528,0.11578947368421055,0.6460526315789474,0.08289473684210527,2.0223684210526316,0
00:04:49,0.3263157894736842,0.1631578947368421,0.4894736842105263,0.0,0.0,0.18157894736842106,0.11315789473684212,0.6342105263157896,0.08157894736842106,1.9894736842105263,0
00:04:50,0.32105263157894737,0.16052631578947368,0.481578947368421,0.0,0.0,0.18026315789473685,0.1105263157894737,0.6223684210526316,0.08026315789473684,1.956578947368421,0
00:04:51,0.31578947368421056,0.15789473684210528,0.47368421052631576,0.0,0.0,0.17894736842105263,0.10789473684210528,0.6105263157894737,0.07894736842105264,1.9236842105263157,0
00:04:52,0.3105263157894737,0.15526315789473685,0.46578947368421053,0.0,0.0,0.17763157894736842,0.10526315789473686,0.5986842105263158,0.07763157894736843,1.8907894736842108,0
00:04:53,0.30526315789473685,0.15263157894736842,0.45789473684210524,0.0,0.0,0.1763157894736842,0.10263157894736843,0.5868421052631578,0.07631578947368421,1.857894736842105,0
00:04:54,0.30000000000000004,0.15000000000000002,0.44999999999999996,0.0,0.0,0.175,0.1,0.575,0.07500000000000001,1.825,0
00:04:55,0.2947368421052632,0.1473684210526316,0.4421052631578947,0.0,0.0,0.1736842105263158,0.09736842105263159,0.5631578947368421,0.0736842105263158,1.7921052631578949,0
00:04:56,0.2894736842105263,0.14473684210526316,0.43421052631578944,0.0,0.0,0.1723684210526316,0.09473684210526317,0.5513157894736842,0.07236842105263158,1.7592105263157896,0
00:04:57,0.28421052631578947,0.14210526315789473,0.4263157894736842,0.0,0.0,0.17105263157894737,0.09210526315789475,0.5394736842105263,0.07105263157894737,1.7263157894736842,0
00:04:58,0.27894736842105267,0.13947368421052633,0.4184210526315789,0.0,0.0,0.16973684210526316,0.08947368421052633,0.5276315789473685,0.06973684210526317,1.693421052631579,0
00:04:59,0.2736842105263158,0.1368421052631579,0.41052631578947363,0.0,0.0,0.16842105263157894,0.08684210526315791,0.5157894736842106,0.06842105263157895,1.6605263157894736,0
